Station,Konfiguration,MAE,RMSE,MASE,MAPE %,MAE_8h,RMSE_8h,MASE_8h,MAPE_8h,MAE_24h,RMSE_24h,MASE_24h,MAPE_24h,MAE_48h,RMSE_48h,MASE_48h,MAPE_48h,MAE_72h,RMSE_72h,MASE_72h,MAPE_72h
Guanyuan,Basis + Feiertage + Regressoren,55.9757204044911,81.88430770704215,0.9574545453359162,82.27950141370178,6.248983107112064,7.286140453697308,0.10688772268398995,7.3242607586377195,19.711119251385174,28.75547565882365,0.33715511983625707,14.670316544355478,28.20602850330557,36.19262773063127,0.4824590018889254,18.256974776814236,45.255744267459576,60.53007058050272,0.7740912977684962,21.02822794324951
Guanyuan,Behandelt + Feiertage + Regressoren,49.546582926226264,74.69825511226449,0.8474853148075268,81.0629406822497,5.783522226546034,6.62138758731263,0.09892609874143776,7.371250275878016,18.68574240424773,27.39026750757207,0.3196162348361243,14.101438546794471,27.28880969163915,34.817178274622194,0.46677014046915943,17.833269943434246,43.799678362943204,58.766916631495235,0.749185554554944,20.43029278139844
Guanyuan,Behandelt + FT + Reg + Log,47.19428879084309,77.82641798090287,0.8072497502517745,60.641158760954674,39.136973566729935,41.67847065533161,0.6694308346793639,42.95482453612662,54.585524629492795,59.34448229427787,0.9336754987410623,46.190353269268805,56.7797731761349,65.62329564428525,0.97120772216575,39.92816438963852,54.44835604623289,63.45775108148472,0.9313292550023403,32.80850536485081
Gucheng,Seasonal Naive (Baseline),63.98680840943683,99.92476776735253,1.0872320118525198,129.55872753552035,85.5,85.77295611088614,1.4527734594695125,85.66421606495476,86.375,87.4711857318359,1.4676410241132065,70.08908562495716,103.25,107.37740102088522,1.7543726279558733,72.23637216112259,146.51388888888889,164.53277704525084,2.48949110200518,76.93373175899966
Gucheng,Seasonal Naive (Vorjahr),75.13207626657969,110.37367435772269,1.2766068579523537,237.19595760555845,59.25,61.37589103222861,1.0067465201586974,60.16869237010458,86.95833333333333,102.44653076930749,1.4775527338756689,63.55735694140775,120.27083333333333,132.73732676480518,2.043582159239156,79.00752479678128,163.0,184.27156598581396,2.7696148993395386,83.17190231710723
Gucheng,Basis (univariat),81.78762404714075,119.00385335222524,1.389694614371422,97.44578600120987,57.06306786692682,57.19749032334491,0.969587257461741,57.38710027142674,83.7950580738099,88.07707621331241,1.4238039345536553,64.32727201002167,102.88562098389359,108.35445961060513,1.748181281010996,69.52709546488785,147.19359365175217,169.1195771492356,2.5010403071486045,74.59111494268817
Gucheng,Basis + Feiertage,83.17179417145191,120.92505583196345,1.4132137444297828,98.65783837106686,67.56283565202884,67.68685432278035,1.1479940875060592,67.95807724974345,94.95449249618518,98.87815708791774,1.613419491881343,73.45078418560513,114.0429659529126,119.03557263666764,1.9377613353868617,77.70177655332718,158.18435379345496,178.71465047649107,2.6877898350230045,81.48424623083392
Gucheng,Basis + Feiertage + Regressoren,67.83100473857147,98.63917571083785,1.1525506831970453,87.99923633668816,25.0979107745587,25.75636463857163,0.42645121241418477,25.247210671114118,38.16119466832385,41.4109362507572,0.6484160326993025,28.851588428975326,36.06226286415074,40.665702254713,0.6127520278064468,24.89419216491995,54.79155605366836,73.16480423622212,0.9309908589217017,26.153258886021014
Gucheng,Behandelt + Feiertage + Regressoren,53.43169341044262,81.74477391156493,0.9078847494877553,78.41777432103297,17.890379913618176,18.792239389821063,0.3039844341325258,17.99882179707116,31.22437526429988,35.20294684529881,0.5305490488010668,23.09725326944867,29.8564304327975,35.384658678479305,0.5073056108452171,20.437989068247585,48.633646843118974,68.18594568095399,0.8263587294841696,22.470699736134065
Gucheng,Behandelt + FT + Reg + Log,39.687502510346704,66.00630992783104,0.67435029613639,74.11722268453474,49.751841594975865,50.07536517652743,0.8453585383498512,50.000439309516786,60.91694084655696,62.3647944845467,1.035070349636868,48.19194421608518,53.30548677583545,57.55130287380183,0.9057403091466295,38.44613939397144,46.87091113176613,52.3727000778879,0.7964072013261283,29.724752541626483
Huairou,Seasonal Naive (Baseline),52.87240556247405,82.25135855753517,1.0201595174945985,122.16685319234806,67.0,67.09880773903512,1.2927478321631294,84.64456694222145,77.04166666666667,77.98691129499446,1.4864992174562353,77.4774832971986,88.47916666666667,93.35806963871235,1.7071828492527397,77.37060261183693,129.33333333333334,149.37703973502755,2.495453526762658,81.51220895582657
Huairou,Seasonal Naive (Vorjahr),62.481104044357465,90.91093181221554,1.2055568926045082,277.73203403230673,41.25,41.42161271606889,0.7959081802496878,52.220117610785266,71.29166666666667,85.41296739956995,1.3755544408153697,62.97059921866573,96.35416666666667,107.30146395397719,1.8591289563913165,79.25545318392155,136.04166666666666,158.37565223929536,2.624889099510334,83.16051431749969
